src,tar,t,label
11158,11136,58,0
11118,11128,58,0
12481,12483,58,0
9796,9834,58,0
8663,8550,58,0
8663,8684,58,0
13014,12957,58,0
7547,7679,58,0
13014,13087,58,0
12481,12613,59,0
12481,12619,59,0
9796,9933,59,0
8549,8663,59,0
9798,9796,59,0
8663,8687,59,0
7547,7685,59,0
11740,11760,59,0
11740,11736,59,0
11732,11736,59,0
11118,11255,59,0
11120,11118,59,0
12482,12481,59,0
12481,12616,59,0
9796,9930,59,0
8663,8681,59,0
11740,11867,60,0
11733,11740,60,0
11118,11252,60,0
11118,11258,60,0
11740,11864,60,0
11740,11734,60,0
11118,11121,60,0
11740,11861,61,0
11136,11158,61,0
19305,19308,61,0
19310,19304,61,0
19161,19153,61,0
18972,18977,61,0
18971,18977,61,0
18674,18678,61,0
18487,18485,61,0
18488,18485,61,0
18334,18344,61,0
18335,18333,61,0
18186,18178,61,0
18177,18175,61,0
18074,18071,61,0
18071,18073,61,0
17922,17926,61,0
17922,17926,61,0
17778,17769,61,0
17778,17770,61,0
17621,17620,61,0
17622,17620,61,0
17468,17466,61,0
17315,17321,61,0
17315,17326,61,1
17160,17170,61,0
16857,16861,61,0
16856,16854,61,0
16712,16710,61,0
16716,16712,61,0
16537,16533,61,0
16508,16512,61,0
16355,16354,61,0
16359,16355,61,0
16046,16050,61,0
16045,16052,61,0
15904,15900,61,0
15904,15899,61,0
15591,15599,61,1
15590,15602,61,1
15438,15444,61,0
15439,15430,61,0
15272,15278,61,0
15230,15227,61,0
15226,15232,61,0
14908,14899,61,0
14723,14731,61,0
14565,14562,61,0
14565,14562,61,0
14414,14417,61,0
14388,14393,61,0
14236,14232,61,0
13881,13887,61,0
13726,13728,61,0
13729,13726,61,0
13576,13574,61,0
13429,13425,61,0
13424,13429,61,0
13272,13277,61,0
13273,13271,61,0
13254,13251,61,0
19310,19304,61,0
19122,19121,61,0
18972,18976,61,0
18335,18333,61,0
18073,18072,61,0
16713,16716,61,0
16533,16540,61,0
16210,16204,61,0
16050,16045,61,0
15077,15072,61,0
14874,14878,61,0
14722,14731,61,0
14414,14412,61,0
19305,19309,61,0
19123,19136,61,1
18334,18338,61,0
18073,18085,61,0
17620,17622,61,0
17468,17467,61,0
17161,17170,61,0
16713,16710,61,0
16205,16203,61,0
16045,16050,61,0
15073,15081,61,0
14411,14414,61,0
19122,19136,61,0
17622,17627,61,0
16716,16713,61,0
16533,16540,61,0
16205,16202,61,0
15748,15746,61,0
15073,15077,61,0
14413,14417,61,0
19305,19310,61,0
17622,17620,61,0
16204,16210,61,0
16046,16052,61,0
15073,15077,61,0
19305,19310,61,0
16045,16044,61,0
15747,15755,61,0
15747,15752,61,0
15748,15754,61,0
18827,18821,62,0
18674,18673,62,0
18488,18495,62,0
17926,17922,62,0
17778,17770,62,0
17314,17312,62,0
17012,17017,62,0
16862,16857,62,0
16359,16356,62,0
15227,15230,62,1
14900,14908,62,0
14086,14082,62,0
13880,13878,62,0
13424,13432,62,0
13272,13271,62,0
13250,13254,62,0
14899,14908,62,0
14086,14090,62,0
13881,13878,62,0
18335,18333,62,0
18073,18085,62,0
17468,17467,62,0
14085,14090,62,0
16716,16713,62,0
14899,14898,62,0
14722,14731,62,0
14414,14412,62,0
15077,15072,62,0
14900,14908,62,0
14723,14727,62,0
14565,14569,62,0
13729,13732,62,0
17622,17617,62,0
16045,16053,62,0
14900,14908,62,0
13728,13734,62,0
17170,17167,62,0
17167,17164,62,0
19304,19310,62,0
17167,17170,62,0
17167,17170,62,0
15747,15751,62,0
17161,17170,62,0
17160,17159,62,0
15752,15747,62,0
17170,17160,62,0
17161,17165,62,0
17161,17166,62,0
18488,18485,62,0
17770,17774,62,0
17314,17326,62,0
16355,16359,62,0
15227,15230,62,0
13273,13277,62,0
19152,19161,62,0
15904,15907,62,0
15599,15591,62,0
18971,18977,62,0
18335,18344,62,0
18074,18072,62,0
17469,17467,62,0
14231,14236,62,0
14086,14094,62,0
18344,18334,62,0
16713,16716,62,0
14414,14411,62,0
13880,13884,62,0
18335,18339,62,0
15273,15278,62,0
14731,14722,62,0
14566,14571,62,0
16540,16533,62,0
16045,16054,62,0
15272,15271,62,0
15072,15077,62,0
14900,14908,62,0
13728,13726,62,0
15272,15292,62,1
15072,15079,62,0
18344,18335,62,0
15072,15070,62,0
19305,19308,62,0
18344,18334,62,0
15292,15273,62,0
15295,15292,62,0
15752,15748,62,0
17161,17191,62,0
17161,17163,62,0
18822,18827,63,0
18487,18492,63,0
18178,18181,63,0
17922,17926,63,0
17769,17767,63,0
17012,17016,63,0
16856,16861,63,0
16356,16353,63,0
15230,15227,63,0
13276,13272,63,0
19152,19161,63,0
16359,16356,63,0
15903,15899,63,0
15591,15599,63,0
13272,13271,63,0
19152,19161,63,0
18079,18073,63,0
17468,17473,63,0
16355,16354,63,0
15590,15599,63,0
14231,14230,63,0
14101,14084,63,0
13577,13580,63,0
13272,13269,63,0
19153,19161,63,0
16713,16716,63,0
15599,15591,63,0
14411,14414,63,0
14085,14081,63,0
16356,16353,63,0
13881,13879,63,0
13431,13425,63,0
19153,19161,63,0
17622,17617,63,0
16354,16355,63,0
14565,14570,63,0
13728,13726,63,0
16533,16540,63,0
16372,16361,63,0
19308,19304,63,0
18334,18344,63,0
16355,16361,63,0
19304,19302,63,0
15077,15073,63,0
15273,15278,63,0
15072,15077,63,0
19304,19309,63,0
15752,15748,63,0
15073,15077,63,0
15748,15751,63,0
17161,17197,63,0
17162,17161,63,0
18672,18675,63,0
18488,18486,63,0
18178,18186,63,0
17923,17926,63,0
17312,17314,63,0
17012,17010,63,0
16856,16861,63,0
15226,15223,63,0
16857,16860,63,0
15904,15909,63,0
15226,15223,63,0
18972,18970,63,0
18074,18085,63,0
15227,15222,63,0
14231,14239,63,0
13576,13575,63,0
13277,13272,63,0
16713,16716,63,0
15590,15595,63,0
15445,15436,63,0
15226,15230,63,0
14414,14411,63,0
14231,14236,63,0
18074,18071,63,0
16713,16716,63,0
15439,15442,63,0
14231,14230,63,0
13424,13432,63,0
19153,19157,63,0
16712,16717,63,0
16205,16203,63,0
15439,15442,63,0
14092,14085,63,0
13728,13732,63,0
15439,15430,63,0
14900,14897,63,0
14908,14900,63,0
14101,14092,63,0
16046,16044,63,0
14727,14722,63,0
15295,15280,63,0
14722,14720,63,0
19304,19336,63,0
15747,15784,63,0
15072,15110,63,0
14722,14731,63,0
15747,15778,63,0
15074,15072,63,0
17161,17194,63,0
18680,18675,64,0
18496,18488,64,0
18177,18194,64,1
17773,17769,64,0
17322,17314,64,0
18674,18672,64,0
17923,17927,64,0
17769,17773,64,0
18972,18976,64,0
18822,18826,64,0
18675,18672,64,0
17922,17926,64,0
17010,17013,64,0
18972,18970,64,0
18674,18673,64,0
17468,17474,64,0
16856,16860,64,0
15591,15602,64,0
14413,14411,64,0
13272,13277,64,0
18073,18085,64,0
16861,16856,64,0
15904,15908,64,0
14411,14414,64,0
14232,14236,64,0
13422,13424,64,0
13272,13271,64,0
19152,19156,64,0
18675,18679,64,0
17469,17473,64,0
16717,16712,64,0
16204,16210,64,0
13728,13726,64,0
13424,13429,64,0
19152,19158,64,0
18674,18678,64,0
13881,13887,64,0
13576,13580,64,0
18675,18673,64,0
15904,15907,64,0
15445,15444,64,0
14413,14411,64,0
19153,19151,64,0
17621,17620,64,0
16372,16359,64,0
14900,14904,64,0
14411,14413,64,0
14101,14094,64,0
18334,18339,64,0
14414,14411,64,0
14413,14411,64,0
15278,15273,64,0
19304,19307,64,0
15272,15310,64,0
14722,14754,64,0
19304,19333,64,0
15747,15750,64,0
15072,15104,64,0
14722,14725,64,0
15747,15781,64,0
15072,15107,64,0
17161,17166,64,0
17161,17191,64,0
17161,17170,64,0
17161,17165,64,0
17160,17170,64,0
18487,18492,64,0
18178,18186,64,0
18488,18494,64,0
18177,18194,64,0
17314,17321,64,0
17330,17337,64,1
17010,17012,64,0
17330,17322,64,0
15595,15590,64,0
17315,17312,64,0
13272,13271,64,0
18073,18078,64,0
16857,16861,64,0
16210,16204,64,0
15227,15230,64,0
14566,14562,64,0
18085,18074,64,0
16713,16716,64,0
16540,16534,64,0
15227,15230,64,0
13728,13726,64,0
13425,13429,64,0
18675,18678,64,0
16713,16716,64,0
15903,15902,64,0
13881,13878,64,0
13577,13581,64,0
19153,19161,64,0
17617,17622,64,0
16713,16716,64,0
16355,16359,64,0
16050,16045,64,0
15436,15439,64,0
15226,15223,64,0
14086,14092,64,0
13881,13887,64,0
18335,18344,64,0
16045,16054,64,0
15226,15225,64,0
16713,16716,64,0
16045,16054,64,0
14414,14411,64,0
14414,14442,64,0
15274,15272,64,0
19304,19339,64,0
15272,15307,64,0
14722,14757,64,0
19306,19304,64,0
15749,15747,64,0
15072,15075,64,0
14722,14760,64,0
19304,19309,64,0
19304,19308,64,0
19305,19308,64,0
17167,17191,64,0
17167,17165,64,0
17012,17018,65,0
18821,18826,65,0
18178,18186,65,0
15590,15596,65,0
17923,17920,65,0
17330,17321,65,0
15591,15594,65,0
13272,13277,65,0
17923,17926,65,0
16856,16861,65,0
16205,16210,65,0
13273,13269,65,0
17926,17922,65,0
17468,17467,65,0
16533,16540,65,0
14566,14562,65,0
18674,18679,65,0
17923,17920,65,0
13273,13269,65,0
19151,19175,65,0
18674,18679,65,0
17622,17620,65,0
16355,16386,65,0
15907,15903,65,1
14904,14899,65,0
13887,13880,65,0
13277,13273,65,0
18344,18334,65,0
16356,16354,65,0
13728,13727,65,0
16713,16741,65,0
16046,16077,65,0
15903,15907,65,1
16713,16744,65,0
16046,16083,65,0
14414,14445,65,0
14414,14448,65,0
15272,15313,65,0
15752,15748,65,0
15272,15275,65,0
14724,14722,65,0
15273,15270,65,0
19305,19333,65,0
17167,17165,65,0
18487,18496,65,0
17013,17010,65,0
18492,18487,65,0
17770,17775,65,0
18821,18825,65,0
18487,18485,65,0
18178,18186,65,0
17778,17769,65,0
16857,16861,65,0
16204,16210,65,0
15590,15594,65,0
18972,18969,65,0
18178,18194,65,0
18175,18177,65,0
18073,18085,65,0
17770,17778,65,0
16533,16542,65,0
14565,14564,65,0
13576,13580,65,0
19152,19150,65,0
18674,18705,65,0
17922,17928,65,0
16534,16542,65,0
14901,14900,65,0
14101,14092,65,0
13576,13582,65,0
18674,18677,65,0
17923,17925,65,0
17621,17652,65,0
16355,16358,65,0
15439,15436,65,0
14900,14929,65,0
14085,14081,65,0
13576,13582,65,0
13273,13303,65,0
18335,18337,65,0
16355,16389,65,0
15440,15439,65,0
13729,13731,65,0
13273,13275,65,0
16713,16747,65,0
16046,16080,65,0
13729,13761,65,0
16714,16713,65,0
16046,16048,65,0
14414,14416,65,0
14415,14414,65,0
15748,15751,65,0
15072,15080,65,0
14413,14448,65,0
15072,15077,65,0
15295,15278,65,0
15072,15077,65,0
19304,19336,65,0
15295,15278,65,0
15272,15292,65,0
15292,15295,65,0
17167,17170,65,0
17160,17194,65,0
17161,17170,65,0
17170,17161,65,0
18488,18495,66,0
17318,17330,66,0
17013,17010,66,0
17315,17318,66,0
17013,17008,66,0
16204,16210,66,0
18971,18977,66,0
17468,17473,66,0
17330,17312,66,0
16857,16861,66,0
15590,15595,66,0
14231,14236,66,0
13422,13424,66,0
18972,18970,66,0
18178,18175,66,0
17769,17799,66,0
14565,14571,66,0
18822,18827,66,0
18074,18085,66,0
17769,17772,66,0
16534,16568,66,0
13881,13917,66,0
18674,18708,66,0
17923,17951,66,0
17623,17621,66,0
16535,16534,66,0
14900,14902,66,0
14101,14119,66,0
13576,13612,66,0
18674,18702,66,0
18335,18365,66,0
17923,17957,66,0
17621,17655,66,0
16355,16383,66,0
15439,15471,66,0
14900,14932,66,0
14101,14088,66,0
13576,13606,66,0
13273,13306,66,0
18335,18368,66,0
16357,16355,66,0
15907,15903,66,1
15439,15441,66,0
13730,13729,66,0
13273,13300,66,0
16713,16715,66,0
16047,16046,66,0
15899,15903,66,1
13729,13764,66,0
15907,15904,66,1
15904,15902,66,1
15755,15747,66,0
14754,14723,66,0
14411,14414,66,0
15073,15079,66,0
19333,19304,66,0
19305,19308,66,0
15273,15292,66,0
15273,15292,66,0
15272,15292,66,0
17160,17220,66,0
17160,17217,66,0
18487,18492,66,0
16206,16205,66,0
18514,18496,66,0
17469,17502,66,0
17330,17355,66,0
17012,17010,66,0
16204,16210,66,0
14232,14236,66,0
18178,18210,66,0
17468,17467,66,0
17316,17330,66,0
17013,17044,66,0
14567,14566,66,0
13425,13427,66,0
18822,18857,66,0
18177,18181,66,0
18073,18076,66,0
17771,17769,66,0
16856,16861,66,0
15591,15588,66,0
13425,13458,66,0
19154,19152,66,0
18972,19005,66,0
18823,18822,66,0
18075,18073,66,0
17769,17805,66,0
16534,16536,66,0
13881,13914,66,0
19152,19190,66,0
18676,18674,66,0
17923,17954,66,0
17621,17624,66,0
16534,16565,66,0
14900,14932,66,0
14087,14101,66,0
13881,13911,66,0
13576,13579,66,0
18336,18335,66,0
17924,17923,66,0
17621,17649,66,0
15439,15468,66,0
14900,14935,66,0
14101,14122,66,0
13576,13609,66,0
13274,13273,66,0
18335,18371,66,0
17621,17625,66,0
16712,16716,66,0
16355,16361,66,0
16045,16083,66,0
15439,15474,66,0
13729,13758,66,0
18344,18335,66,0
16712,16716,66,0
15432,15439,66,0
16716,16713,66,0
15907,15903,66,1
16713,16718,66,0
15904,15908,66,1
14414,14411,66,0
16747,16712,66,0
15072,15077,66,0
19308,19305,66,0
17162,17160,66,0
17160,17163,66,0
18514,18490,67,0
16205,16234,67,0
18514,18526,67,0
17469,17499,67,0
17330,17349,67,0
17013,17041,67,0
16205,16237,67,0
14231,14268,67,0
18179,18178,67,0
17468,17467,67,0
17330,17317,67,0
17014,17013,67,0
16856,16859,67,0
15590,15593,67,0
14565,14569,67,0
13425,13461,67,0
18972,18974,67,0
18822,18824,67,0
18178,18216,67,0
18073,18111,67,0
17769,17802,67,0
16858,16856,67,0
15590,15631,67,0
14566,14594,67,0
13426,13425,67,0
19152,19184,67,0
18973,18972,67,0
18822,18851,67,0
18073,18108,67,0
16534,16571,67,0
13882,13881,67,0
19152,19155,67,0
14101,14125,67,0
13881,13883,67,0
13578,13576,67,0
16046,16043,67,0
13729,13764,67,0
18335,18344,67,0
16045,16052,67,0
15432,15439,67,0
13276,13272,67,0
17958,17926,67,0
16045,16090,67,1
15903,15907,67,1
14723,14731,67,0
16712,16718,67,0
16091,16090,67,0
15903,15906,67,0
17923,17927,67,0
15273,15335,67,0
15272,15278,67,0
17160,17223,67,0
18514,18523,67,0
16205,16240,67,0
14233,14231,67,0
18489,18514,67,0
17469,17471,67,0
17330,17352,67,0
17013,17047,67,0
16205,16207,67,0
14231,14265,67,0
18178,18213,67,0
17469,17496,67,0
17013,17015,67,0
16856,16890,67,0
16205,16213,67,0
15590,15625,67,0
14566,14568,67,0
13425,13455,67,0
18972,19002,67,0
18822,18854,67,0
18194,18178,67,0
18073,18105,67,0
17778,17770,67,0
16856,16893,67,0
16533,16571,67,0
15592,15590,67,0
14566,14600,67,0
19152,19187,67,0
18972,19008,67,0
18674,18673,67,0
17770,17768,67,0
16534,16540,67,0
14101,14092,67,0
13577,13609,67,0
18679,18675,67,0
17778,17769,67,0
16355,16383,67,0
16204,16210,67,0
18678,18674,67,0
17770,17799,67,0
17622,17620,67,0
16533,16540,67,0
16210,16243,67,0
15439,15468,67,0
13726,13729,67,0
13276,13272,67,0
18675,18673,67,0
16210,16204,67,0
18675,18673,67,0
16237,16243,67,0
14411,14413,67,0
16716,16712,67,0
16534,16540,67,0
15905,15903,67,0
15903,15948,67,0
16534,16538,67,0
16090,16091,67,0
15747,15755,67,0
15077,15073,67,0
19305,19336,67,0
15273,15275,67,0
15273,15338,67,0
18514,18520,68,0
14231,14262,68,0
17470,17469,68,0
14231,14234,68,0
13428,13425,68,0
18178,18180,68,0
17010,17012,68,0
16856,16887,68,0
15590,15628,68,0
14566,14597,68,0
14232,14230,68,0
19175,19161,68,0
14085,14082,68,0
14900,14908,68,0
14231,14239,68,0
13887,13880,68,0
13576,13582,68,0
17770,17773,68,0
17620,17621,68,0
16372,16354,68,0
15438,15436,68,0
14231,14265,68,0
13881,13887,68,0
13303,13273,68,0
15439,15432,68,0
13881,13888,68,0
13576,13575,68,0
16205,16210,68,0
15432,15438,68,0
14722,14731,68,0
14413,14411,68,0
13576,13580,68,0
15438,15436,68,0
15903,15942,68,0
15445,15444,68,0
17958,17926,68,0
16534,16571,68,0
16090,16046,68,0
15903,15945,68,0
15748,15752,68,0
17922,17928,68,0
16046,16050,68,0
15080,15073,68,0
17923,17921,68,0
15073,15077,68,0
19305,19310,68,0
15077,15072,68,0
15077,15073,68,0
15273,15332,68,0
15274,15273,68,0
15273,15310,68,0
17167,17220,68,0
17167,17170,68,0
17161,17170,68,0
18822,18820,68,0
17012,17010,68,0
16856,16861,68,0
15590,15602,68,0
19152,19161,68,0
18178,18186,68,0
16856,16854,68,0
14565,14562,68,0
18971,19008,68,0
16861,16857,68,0
14562,14565,68,0
18334,18344,68,0
17770,17778,68,0
14908,14900,68,0
13273,13277,68,0
18335,18344,68,0
18177,18210,68,0
17769,17774,68,0
17620,17622,68,0
14899,14935,68,0
13728,13726,68,0
18344,18335,68,0
16861,16856,68,0
16243,16202,68,0
14899,14929,68,0
14411,14414,68,0
17778,17769,68,0
16713,16741,68,0
16204,16210,68,0
14908,14899,68,0
14722,14731,68,0
14232,14236,68,0
13887,13880,68,0
18680,18674,68,0
16856,16861,68,0
16204,16237,68,0
14932,14899,68,0
14767,14731,68,0
18674,18673,68,0
16533,16540,68,0
16205,16210,68,0
14900,14908,68,0
14723,14760,68,0
15903,15942,68,0
15436,15438,68,0
17923,17927,68,0
16050,16045,68,0
15436,15438,68,0
19348,19307,68,0
19304,19302,68,0
15438,15432,68,0
15073,15129,68,0
15073,15135,68,0
15272,15292,68,0
17161,17170,68,0
18514,18485,69,0
17315,17320,69,0
13428,13424,69,0
18821,18827,69,0
17318,17315,69,0
17013,17010,69,0
18073,18085,69,0
19175,19161,69,0
18073,18085,69,0
17469,17467,69,0
17469,17496,69,0
13273,13271,69,0
18178,18194,69,0
15595,15590,69,1
14565,14562,69,0
13273,13303,69,0
18344,18335,69,0
17622,17620,69,0
13728,13726,69,0
17778,17770,69,0
16713,16716,69,0
14232,14236,69,0
13729,13726,69,0
13576,13575,69,0
13273,13269,69,0
16856,16862,69,0
16533,16540,69,0
16210,16205,69,0
14897,14900,69,0
14767,14731,69,0
13880,13885,69,0
13272,13276,69,0
18674,18673,69,0
15752,15748,69,0
17926,17923,69,0
16046,16077,69,0
15747,15781,69,0
14411,14461,69,0
15903,15900,69,0
19348,19358,69,0
15904,15945,69,0
15440,15439,69,0
19348,19364,69,0
15903,15899,69,0
15439,15494,69,0
15073,15075,69,0
15073,15132,69,0
15273,15292,69,0
17160,17158,69,0
13422,13424,69,0
18822,18857,69,0
17314,17322,69,0
17010,17013,69,0
17048,17047,69,0
14086,14125,69,0
18073,18111,69,0
17469,17466,69,0
18178,18186,69,0
14565,14597,69,1
17621,17620,69,0
16354,16372,69,0
14565,14612,69,1
16713,16718,69,0
15590,15625,69,0
13576,13574,69,0
14231,14262,69,1
16856,16861,69,1
16534,16568,69,0
16204,16210,69,0
14722,14720,69,0
13887,13880,69,0
13272,13276,69,0
18676,18675,69,0
16540,16533,69,0
16206,16205,69,0
18675,18730,69,0
17923,17977,69,0
16861,16857,69,1
15788,15810,69,0
14461,14411,69,0
17926,17922,69,0
16091,16048,69,0
15788,15804,69,0
14461,14472,69,0
13728,13789,69,0
16857,16855,69,1
13728,13783,69,0
19348,19361,69,0
16856,16861,69,1
15945,15903,69,0
15439,15441,69,0
19306,19348,69,0
15439,15497,69,0
15074,15073,69,0
15273,15276,69,0
17167,17197,69,0
18827,18821,70,0
18488,18485,70,0
14085,14081,70,0
18073,18072,70,0
17013,17041,70,0
14086,14092,70,0
19175,19158,70,0
19015,18976,70,0
17469,17467,70,0
14085,14094,70,0
18178,18194,70,0
17621,17620,70,0
16355,16361,70,0
16372,16386,70,0
15590,15599,70,0
13576,13582,70,0
16356,16354,70,0
14900,14904,70,0
14232,14236,70,1
13273,13277,70,0
16534,16596,70,0
16205,16260,70,0
14899,14902,70,0
14767,14731,70,0
14232,14236,70,1
18675,18677,70,0
16534,16590,70,0
16205,16266,70,0
18675,18680,70,0
17958,17951,70,0
16047,16091,70,0
15749,15788,70,0
14415,14461,70,0
17923,17983,70,0
16091,16108,70,0
15788,15807,70,0
14461,14469,70,0
13728,13731,70,0
16856,16861,70,1
15904,15899,70,0
13728,13786,70,0
16856,16861,70,1
15439,15500,70,0
19308,19305,70,0
15073,15070,70,0
15073,15077,70,0
15072,15071,70,0
15278,15295,70,0
17161,17170,70,0
15272,15292,70,0
17170,17167,70,0
15273,15310,70,0
13431,13424,70,0
18822,18819,70,0
18821,18827,70,0
18487,18485,70,0
18821,18827,70,0
18074,18085,70,0
17012,17010,70,0
19175,19161,70,0
18971,19002,70,0
18827,18821,70,0
17467,17468,70,0
18822,18825,70,0
18186,18178,70,0
17468,17474,70,0
14085,14081,70,0
18821,18827,70,0
17621,17620,70,0
15599,15590,70,0
13576,13612,70,0
18821,18825,70,0
17622,17649,70,0
16372,16359,70,0
18344,18334,70,0
16713,16716,70,0
14565,14600,70,0
13272,13275,70,0
16712,16773,70,0
14899,14954,70,0
14767,14725,70,0
13274,13272,70,0
16534,16593,70,0
16205,16207,70,0
14899,14960,70,0
14767,14783,70,0
14236,14231,70,1
18675,18727,70,0
16535,16534,70,0
16205,16263,70,0
14238,14232,70,1
18675,18733,70,0
17923,17980,70,0
16091,16105,70,0
15788,15750,70,0
14461,14475,70,0
14232,14237,70,1
18674,18673,70,0
17923,17925,70,0
16091,16111,70,0
14461,14416,70,0
14231,14236,70,1
13730,13728,70,0
16861,16857,70,1
15903,15963,70,0
14413,14472,70,0
16856,16859,70,0
15905,15903,70,0
14414,14412,70,0
17164,17167,70,0
15272,15292,70,0
13424,13429,71,0
17048,17041,71,0
19175,19161,71,0
18971,18977,71,0
18177,18186,71,0
17467,17468,71,0
14086,14090,71,0
18178,18182,71,0
15590,15631,71,0
14101,14082,71,0
13576,13580,71,0
18822,18824,71,0
17623,17622,71,0
16357,16372,71,0
18822,18876,71,0
18334,18337,71,0
17770,17826,71,0
17622,17624,71,0
16372,16416,71,0
13887,13881,71,0
18334,18398,71,0
16712,16770,71,0
14566,14622,71,0
13881,13883,71,0
13272,13325,71,0
16714,16712,71,0
14899,14957,71,0
14767,14786,71,0
13272,13331,71,0
16534,16536,71,0
14901,14899,71,0
14724,14767,71,0
16205,16210,71,0
18675,18673,71,0
17924,17923,71,0
15788,15755,71,0
14900,14908,71,0
14232,14296,71,0
15788,15752,71,0
15438,15432,71,0
14899,14929,71,0
14232,14234,71,0
19304,19336,71,0
16856,16917,71,0
15903,15906,71,0
14413,14411,71,0
19348,19303,71,0
16856,16920,71,0
15903,15969,71,0
19310,19348,71,0
19304,19310,71,0
19305,19339,71,0
19310,19348,71,0
15072,15129,71,0
17167,17170,71,0
15273,15278,71,0
17165,17161,71,0
15295,15292,71,0
15295,15292,71,0
17330,17312,71,0
18514,18485,71,0
17330,17326,71,0
13425,13422,71,0
18074,18079,71,0
17315,17322,71,0
18073,18111,71,0
17314,17318,71,0
19015,18970,71,0
18074,18111,71,0
17010,17013,71,0
17048,17010,71,0
18977,19015,71,0
17468,17466,71,0
15590,15595,71,0
14085,14150,71,0
18823,18822,71,0
17771,17770,71,0
17622,17681,71,0
16372,16410,71,0
14085,14147,71,0
13576,13579,71,0
18822,18879,71,0
18334,18392,71,0
17770,17832,71,0
17622,17678,71,0
16372,16413,71,0
14566,14628,71,0
13882,13881,71,0
18334,18395,71,0
16712,16715,71,0
14565,14612,71,0
13881,13943,71,0
13272,13328,71,0
16712,16767,71,0
14767,14780,71,0
13272,13328,71,0
16713,16767,71,0
16243,16210,71,0
18680,18675,71,0
13728,13758,71,0
17923,17927,71,0
16046,16090,71,0
15445,15436,71,0
14232,14293,71,0
13726,13729,71,0
17922,17926,71,0
14414,14411,71,0
14232,14299,71,0
13729,13726,71,0
16858,16856,71,0
15903,15966,71,0
17958,17926,71,0
16856,16923,71,0
16856,16861,71,0
16856,16861,71,0
19310,19305,71,0
16857,16923,71,0
17160,17244,71,0
17162,17160,71,0
15272,15362,71,0
15272,15275,71,0
18488,18495,72,0
17330,17320,72,0
19161,19152,72,0
19153,19161,72,0
17012,17073,72,0
19015,18970,72,0
17468,17526,72,0
17012,17070,72,0
18073,18137,72,0
17470,17468,72,0
14085,14144,72,0
13578,13576,72,0
18822,18882,72,0
17770,17772,72,0
17622,17675,72,0
16372,16389,72,0
14085,14088,72,0
13576,13638,72,0
18336,18334,72,0
17770,17829,72,0
16372,16358,72,0
14567,14566,72,0
13881,13937,72,0
17770,17778,72,0
16356,16354,72,0
14566,14568,72,0
13881,13940,72,0
17769,17832,72,0
13272,13277,72,0
18675,18680,72,0
16713,16711,72,0
16050,16091,72,0
16210,16205,72,0
16045,16111,72,0
15752,15747,72,0
15445,15432,72,0
14413,14411,72,0
14233,14232,72,0
13728,13764,72,0
15438,15497,72,0
17926,17922,72,0
16204,16210,72,0
16210,16243,72,0
19308,19348,72,0
16857,16861,72,0
16204,16263,72,0
16203,16205,72,0
17160,17163,72,0
17160,17250,72,0
15272,15365,72,0
15274,15272,72,0
13425,13455,72,0
18514,18526,72,0
18487,18496,72,0
17315,17317,72,0
17330,17374,72,0
19175,19210,72,0
19154,19175,72,0
19015,18974,72,0
17012,17015,72,0
18972,19008,72,0
18177,18194,72,0
18073,18076,72,0
17468,17471,72,0
17014,17012,72,0
15591,15593,72,0
18232,18237,72,0
18073,18131,72,0
17468,17523,72,0
18821,18876,72,0
14087,14085,72,0
13576,13635,72,0
18334,18344,72,0
13576,13632,72,0
14767,14731,72,0
14566,14625,72,0
16534,16540,72,0
16356,16413,72,0
13881,13887,72,0
13277,13272,72,0
16540,16534,72,0
16540,16533,72,0
16533,16571,72,0
14899,14908,72,0
14461,14411,72,0
14231,14236,72,0
18674,18678,72,0
16045,16090,72,0
15445,15436,72,0
14232,14268,72,0
15903,15908,72,0
18680,18674,72,0
19305,19339,72,0
18674,18672,72,0
16243,16210,72,0
15073,15077,72,0
16857,16861,72,0
16204,16292,72,0
16857,16893,72,0
17160,17247,72,0
15272,15359,72,0
18488,18545,73,0
18488,18490,73,0
17315,17374,73,0
17330,17313,73,0
19175,19213,73,0
19175,19155,73,0
19015,19031,73,0
17012,17067,73,0
19015,19028,73,0
18179,18232,73,0
18075,18073,73,0
17468,17529,73,0
15591,15652,73,0
18821,18827,73,0
18232,18240,73,0
18073,18134,73,0
15591,15655,73,0
18821,18827,73,0
18334,18344,73,0
18821,18882,73,0
18334,18344,73,0
18074,18105,73,0
17626,17622,73,0
14566,14571,73,0
13582,13576,73,0
18344,18334,73,0
17769,17799,73,0
14566,14600,73,0
13272,13277,73,0
18867,18854,73,0
18334,18344,73,0
16372,16410,73,0
14612,14566,73,0
13881,13885,73,0
18827,18822,73,0
16354,16356,73,0
14565,14597,73,0
13884,13881,73,0
18344,18372,73,0
15788,15752,73,0
14968,14932,73,0
14562,14566,73,0
14411,14461,73,0
16046,16090,73,0
15445,15444,73,0
16533,16540,73,0
16045,16050,73,0
15904,15907,73,0
15436,15439,73,0
14231,14236,73,0
13729,13726,73,0
16046,16044,73,0
16204,16207,73,0
15074,15072,73,0
16856,16861,73,0
16204,16286,73,0
15072,15075,73,0
17170,17161,73,0
15295,15292,73,0
15332,15272,73,0
13424,13486,73,0
13424,13483,73,0
18488,18551,73,0
18489,18488,73,0
17315,17380,73,0
17316,17315,73,0
19175,19216,73,0
17013,17011,73,0
18973,19015,73,0
